Sex,Agemos,L,M,S,P5,P10,P25,P50,P75,P90,P95
2,60.5,-0.057729947,107.9566031,0.044276588,100.3890853,102.0108651,104.7829358,107.9566031,111.2321213,114.2701285,116.1301284
2,61.5,-0.077206672,108.5436278,0.044344632,100.9289069,102.5598541,105.348792,108.5436278,111.8430758,114.9051683,116.780812
2,62.5,-0.09572283,109.1315521,0.044410436,101.4696357,103.1097819,105.9155982,109.1315521,112.4548114,115.5408235,117.4319846
2,63.5,-0.113225128,109.7201531,0.044474084,102.0110354,103.6604184,106.4831306,109.7201531,113.0670984,116.1768496,118.0833889
2,64.5,-0.129665689,110.3091934,0.044535662,102.5528574,104.2115203,107.0511517,110.3091934,113.6796918,116.8129879,118.7347537
2,65.5,-0.145002179,110.8984228,0.044595254,103.0948423,104.762833,107.6194116,110.8984228,114.2923342,117.4489667,119.3857953
2,66.5,-0.159197885,111.4875806,0.044652942,103.6367221,105.3140925,108.1876502,111.4875806,114.9047572,118.0845041,120.03622
2,67.5,-0.172221748,112.0763967,0.044708809,104.1782217,105.8650274,108.7555991,112.0763967,115.5166834,118.7193096,120.685726
2,68.5,-0.184048358,112.6645943,0.044762936,104.7190606,106.4153599,109.3229831,112.6645943,116.1278283,119.3530862,121.3340057
2,69.5,-0.194660215,113.2518902,0.044815402,105.258955,106.9648081,109.8895213,113.2518902,116.7379017,119.9855318,121.9807474
2,70.5,-0.204030559,113.8380006,0.044866288,105.797617,107.5130874,110.4549317,113.8380006,117.3466121,120.6163423,122.6256361
2,71.5,-0.212174408,114.4226317,0.044915672,106.3347618,108.0599112,111.0189247,114.4226317,117.9536599,121.2452109,123.2683596
2,72.5,-0.219069129,115.0054978,0.044963636,106.8701003,108.6049935,111.5812164,115.0054978,118.5587525,121.8718331,123.9086035
2,73.5,-0.224722166,115.5863089,0.045010259,107.4033481,109.148049,112.1415202,115.5863089,119.1615941,122.4959057,124.5460585
2,74.5,-0.229140412,116.1647782,0.045055624,107.9342229,109.6887954,112.6995522,116.1647782,119.7618926,123.1171295,125.1804203
2,75.5,-0.232335686,116.7406221,0.045099817,108.4624465,110.2269537,113.2550319,116.7406221,120.3593603,123.7352109,125.8113907
2,76.5,-0.234324563,117.3135622,0.045142924,108.987746,110.7622502,113.8076835,117.3135622,120.9537147,124.3498634,126.4386798
